id,label
1326960518901469184,Other
1319695096808415232,Pro
1351476516555788288,Other
1294902078180139008,Pro
1293171310353408000,Pro
1303561132439932928,Pro
1349770668296921088,Other
1309077998138781696,Pro
1120720694298447872,Pro
1308850065528811520,Other
1344703064905805824,Pro
1298197951177732096,Pro
1293258409480003584,Pro
1306273920518107136,Other
1344267970059624448,Pro
1328258545113030656,Other
1363585602566905856,Pro
1289842081121177600,Hesitant
1197235819884531712,Pro
1182350020437303296,Hesitant
1344387240882032640,Pro
1204377023826796544,Other
1374394905426993152,Pro
1197583680186785792,Hesitant
1339825339086868480,Pro
1343988528292777984,Pro
1343128661592051712,Other
1341072149449224192,Pro
1369748565464072192,Other
1332360185642422272,Pro
1279497541126688768,Other
1351885348192874496,Other
1194185578574680064,Pro
1298666869382152192,Other
1299681251058745344,Pro
1299292426176204800,Pro
1298047392080637952,Other
1354213556334551040,Pro
1299053274700689408,Hesitant
1197662806281261056,Other
1202288205514641408,Pro
1341098587896369152,Pro
1341928029984010240,Other
1283098680682254336,Other
1200850980356739072,Pro
1295706015187468288,Pro
1356690376699043840,Other
1371600091665080320,Other
1375494184946307072,Other
1197429923478151168,Pro
1291971455744450560,Hesitant
1288037777255301120,Pro
1333562485136379904,Pro
1191759849907986432,Pro
1325840790266974208,Other
1311231688249401344,Pro
1311221527015305216,Pro
1289136587146698752,Other
1295710371781763072,Other
1329182678067900416,Pro
1189887355852935168,Pro
1292370782362963968,Pro
1290233700840439808,Pro
1360522600099835904,Other
1171798363928498176,Pro
1185803817260109824,Pro
1369996898199887872,Hesitant
1334388950144835584,Other
1343610658877792256,Pro
1195249508936015872,Pro
1344344081313488896,Pro
1189258906054344704,Other
1298928443544002560,Hesitant
1343115895737118720,Pro
1294359327126495232,Other
1343849637975908352,Pro
1375021379007963136,Other
1125804331792519168,Other
1289882771041607680,Other
1343537445384708096,Pro
1343018228268716032,Other
1343107795604934656,Other
1342835708390756352,Other
1301834396891254784,Other
1200012501309677568,Pro
1286210021290909696,Pro
1348517224240222208,Other
1190137014169079808,Pro
1199450829155115008,Pro
1343137306685927424,Other
1328370953940852736,Hesitant
1298158397783670784,Other
1342833369390964736,Other
1296040086920978432,Pro
1341075778256195584,Pro
1309044054773116928,Other
1343134969598717952,Pro
1355852355829440512,Other
1282242647399301120,Other
1341365653371023360,Other
1309893482866184192,Other
1305986906107392000,Pro
1293126190295908352,Pro
1338181283155947520,Other
1293115465599000576,Hesitant
1334577980811714560,Hesitant
1287894438673633280,Hesitant
1306479225046806528,Other
1370049627853053952,Pro
1179157641861500928,Pro
1186374741285920768,Other
1303800665706291200,Hesitant
1297442471841075200,Pro
1342713432706056192,Pro
1348974932022226944,Other
1364994220528984064,Other
1360480975705288704,Hesitant
1342834041704374272,Hesitant
1351219328436367360,Pro
1296818679099916288,Pro
1370353798317760512,Pro
1339592258702569472,Pro
1372585360182673408,Hesitant
1296519377840295936,Pro
1371485835183452160,Other
1280927515851329536,Other
1201422197375541248,Pro
1343077746503770112,Hesitant
1346867956152676352,Other
1340564466174480384,Other
1306908211660967936,Hesitant
1183531170128117760,Pro
1334199026053427200,Pro
1207340516699987968,Pro
1368237934554578944,Hesitant
1179704531560620032,Hesitant
1194183300241403904,Pro
1310590477763215360,Other
1352215980378894336,Other
1196401128617005056,Pro
1342803624137732096,Pro
1363388256281313280,Pro
1353053451790528512,Pro
1194888362924097536,Hesitant
1343222906252353536,Pro
1284044871024680960,Hesitant
1307724666400845824,Other
1366670432989032448,Other
1192361617134108672,Other
1184104326173581312,Pro
1180144848453689344,Pro
1297061576210616320,Other
1343908840849498112,Hesitant
1359397987345121280,Pro
1181599676040134656,Pro
1344350237935202304,Other
1207994773925175296,Hesitant
1189205765321641984,Pro
1298540815967453184,Pro
1343252993186160640,Other
1352645992068349952,Pro
1281702774930116608,Hesitant
1181471357919535104,Pro
1343637109375168512,Other
1334816710113849344,Other
1347986878830702592,Pro
1190244178971840512,Pro
1372625566281633792,Pro
1316009532796018688,Other
1306191133266112512,Pro
1183851024127320064,Other
1344253176552321024,Other
1285543533865246720,Pro
1210121170596577280,Other
1197824503830777856,Other
1200049696020021248,Other
1295315344475729920,Other
1336338152974237696,Other
1199994015644635136,Pro
1297909446002302976,Pro
1346823047228104704,Pro
1192766213769678848,Pro
1367737558071975936,Other
1206474037037285376,Other
1204073960935239680,Pro
1283673572276305920,Pro
1345039034289156096,Pro
1341378768489865216,Other
1208322370764787712,Pro
1202285520916766720,Pro
1280501003973021696,Other
1307016942843125760,Other
1333112794078728192,Other
1199995012601303040,Pro
1343111471702618112,Hesitant
1183818520225824768,Other
1308386349381160960,Other
1343150471326949376,Pro
1346104954793111552,Other
1339958252679933952,Other
1184826685805547520,Other
1181638298999107584,Pro
1326886768252248064,Other
1358045594435125248,Other
1187352281504714752,Other
1358112725877067776,Pro
1347969384527106048,Other
1289331922527588352,Pro
1292085354808455168,Other
1329519317432627200,Pro
1351873092923125760,Other
1343895434239094784,Pro
1302255418933157888,Other
1344621361478721536,Pro
1341717401516257280,Pro
1309206264275234816,Other
1341022064690524160,Other
1299315779465351168,Pro
1363106231980871680,Other
1351246773935861760,Other
1343151226737844224,Other
1356572574134665216,Other
1370341039798685696,Pro
1344244581089603584,Pro
1206175701004668928,Other
1195271072381313024,Other
1301839411861237760,Other
1306516441823412224,Pro
1311444638130212864,Other
1346771003976921088,Other
1371471061401894912,Pro
1308700759446499328,Pro
1342809828511637504,Hesitant
1342745620604399616,Other
1345325492220682240,Pro
1371826852537458688,Pro
1303566246538084352,Pro
1339511934165655552,Other
1303560068189818880,Hesitant
1348677972098752512,Pro
1196465779027390464,Pro
1320490290873049088,Pro
1202876378762399744,Other
1347880480251777024,Other
1343919430095536128,Pro
1373266720098508800,Pro
1349778097869119488,Other
1305840300674486272,Other
1201742749164290048,Pro
1306165673735991296,Pro
1341081411844001792,Pro
1203075987371626496,Pro
1343699725942464512,Pro
1305528739934212096,Other
1340368924865667072,Pro
1342723265945608192,Pro
1369283915341586432,Other
1181185268658954240,Other
1191729518769311744,Other
1290560054492626944,Pro
1303067928053665792,Pro
1306607845861924864,Pro
1298295857171894272,Pro
1327328323425415168,Other
1377246097089904640,Pro
1361652600022704128,Other
1295716809656737792,Other
1343835350897205248,Pro
1330883868136775680,Pro
1208431671651000320,Pro
1190029292308238336,Pro
1302507802880024576,Pro
1091578488073740288,Other
1336268997327790080,Pro
1179811354988941312,Other
1367489842158911488,Pro
1302190361603977216,Pro
1357646185834688512,Other
1346549905758822400,Pro
1345362737497579520,Pro
1372153567717511168,Other
1344103771815759872,Pro
1331321517670625280,Other
1185152031713046528,Pro
1352712470213914624,Other
1367465849993498624,Pro
1208293682769731584,Hesitant
1340885108530790400,Pro
1205219041507528704,Other
1184059429114789888,Other
1308165224340615168,Other
1371787734264778752,Other
1342195003410571264,Other
1199743592459390976,Pro
1333888419374772224,Hesitant
1297822782231851008,Pro
1371813852086689792,Other
1289442074660544512,Other
1344298517175656448,Pro
1306871071899938816,Pro
1344299822925361152,Pro
1307994211489214464,Other
1355620547070210048,Other
1182168197799264256,Other
1189877008144228352,Pro
1282262615012585472,Other
1204355616938110976,Pro
1347836612038766592,Other
1354162407925559296,Pro
1178992427090223104,Pro
1346114148007084032,Other
1374975586314108928,Hesitant
1296405236882583552,Other
1357637315997409280,Pro
1299401840279400448,Hesitant
1307577638236676096,Other
1328301609990971392,Other
1289083140070420480,Pro
1374117626633461760,Other
1309483826628960256,Pro
1305506621787975680,Hesitant
1343269496648306688,Hesitant
1210556103412592640,Other
1284758580688760832,Other
1369974106800656384,Pro
1315953873480163328,Other
1302833974448992256,Hesitant
1284808427810762752,Other
1344021057066430464,Pro
1350366724445638656,Pro
1339948688110698496,Hesitant
1304009641886707712,Other
1344398408614883328,Other
1335831469411930112,Hesitant
1302292828199026688,Hesitant
1341482210260635648,Other
1353613781545361408,Other
1290860913482969088,Pro
1348948050862092288,Pro
1311241205037096960,Hesitant
1350010267300728832,Pro
1341013830546173952,Other
1293150578873372672,Other
1374348812538552320,Pro
1303468407392817152,Other
1372210661070082048,Pro
1306221578649325568,Other
1179371785260847104,Pro
1365645374283608064,Other
1316444615743070208,Hesitant
1343144938985451520,Other
1298563050774167552,Pro
1330900852110974976,Pro
1300795529937530880,Other
1341731387624333312,Pro
1327561187685523456,Pro
1307322722536562688,Other
1343945837030862848,Pro
1353336976829779968,Pro
1342509914602807296,Pro
1372840207201005568,Pro
1343260636235640832,Hesitant
1341019477446574080,Pro
1297934551654768640,Other
1350375249175572480,Pro
1197644645175562240,Other
1291690693405159424,Other
1367611647871905792,Pro
941917309098168320,Other
1285881444116705280,Other
1334197432184352768,Other
1201191054252347392,Other
1314799342809755648,Other
1195978591969918976,Pro
1363445864707031040,Pro
1342795184644513792,Pro
1359587155971100672,Other
1366750288674234368,Pro
1346343509889077248,Other
1293982688471396352,Other
1366320362636607488,Other
1364541362239131648,Hesitant
1347833203080523776,Pro
1189799918115926016,Pro
1364869146186555392,Pro
1326281007012646912,Other
1306352639085510656,Other
1340387097958633472,Pro
1341311342926573568,Other
1288426846690910208,Pro
1352318053703438336,Other
1198942817432821760,Pro
1334184645433454592,Pro
1310893956658536448,Other
1292010018435403776,Pro
1325791969361219584,Hesitant
1309046033280892928,Other
1374048027925737472,Other
1325782033214345216,Pro
1330893153583456256,Other
1356933040690368512,Hesitant
1312370834783252480,Pro
1333301202050834432,Pro
1359544882126323712,Pro
1298881468635193344,Other
1344248480026537984,Pro
1343920705545629696,Pro
1283038168326057984,Other
1357303168196091904,Pro
1355202140730494976,Pro
1326637874469593088,Other
1185109697172590592,Pro
1181831803767840768,Other
1318985320730398720,Pro
1296760498646638592,Other
1345726229412982784,Other
1193918984112017408,Pro
1205838920874745856,Other
1343989174920081408,Other
1192735740087676928,Pro
1328348736670420992,Other
1333000568076455936,Hesitant
1354506888579313664,Pro
1346733921086664704,Pro
1183380722129821696,Pro
1376525709833760768,Pro
1341700991754907648,Pro
1285836757649338368,Other
1184088374237421568,Pro
1185974496068542464,Pro
1343894041134592000,Pro
1363858950630891520,Other
1309396915403063296,Pro
1311243313438248960,Pro
1305773471499157504,Other
1202530880931151872,Pro
1205531221725306880,Other
1282352854079070208,Other
1207080145045147648,Other
1296534533609869312,Pro
1309230520665100288,Pro
1345761819424653312,Other
1334398945695567872,Pro
1190198895822942208,Other
1294922916522598400,Other
1208333225229213696,Other
1190282260748144640,Pro
1208950644050186240,Other
1292173913573732352,Other
1343204982812790784,Other
1201399100048125952,Other
1325806531477114880,Pro
1372432393492180992,Hesitant
1345708546629971968,Pro
1293220151719010304,Other
1298545345929125888,Pro
1198904311708897280,Pro
1377004806569611264,Pro
1309413827482714112,Pro
1194980911059742720,Other
1375033421550993408,Other
1282528091529773056,Other
1374996911204220928,Other
1373609543616303104,Other
1347921036323540992,Pro
1191052498032836608,Pro
1354779696236535808,Other
1024593184985374720,Pro
1364965441328807936,Hesitant
1329028717289623552,Hesitant
1333664564156755968,Pro
1279671875170336768,Pro
1346577529231073280,Pro
1330927922362933248,Hesitant
1366728309632040960,Other
1286665573712134144,Pro
1361732167223640064,Pro
1339692896119865344,Pro
1325769649842171904,Pro
1328040066292330496,Pro
1344196226925928448,Pro
1189969031513722880,Pro
1293625759530180608,Other
1358353058523193344,Pro
1362011988742840320,Hesitant
1290640133235015680,Hesitant
1328376636711071744,Other
1364560498243608576,Pro
1323704305078149120,Pro
1295235081666207744,Other
1367683998361780224,Other
1300711472239185920,Pro
1341776964395405312,Other
1300323703314616320,Other
1346165329924390912,Pro
1358861027513925632,Other
1302515706014191616,Other
1336273255276179456,Hesitant
1365723617225564160,Hesitant
1376157593241026560,Pro
1298859460316758016,Other
1191091031468625920,Pro
1294541106831663104,Other
1122863176498937856,Other
1283113429369331712,Other
1313172231262998528,Hesitant
1204405875839918080,Other
1337321662933561344,Hesitant
1194983310327459840,Other
1196427786824638464,Hesitant
1209915424193822720,Other
1320677346786086912,Pro
1374656634782371840,Pro
1200357630901997568,Pro
1366091156535336960,Other
1201463800119083008,Pro
1343009519975194624,Other
1353065764379455488,Other
1366356242868928512,Hesitant
1308733669033627648,Other
1204015335764090880,Other
1340580515351568384,Pro
1343871246451286016,Pro
1337701408578138112,Other
1328611500718764032,Other
1332440160630415360,Pro
1352560672211677184,Pro
1328072636988002304,Other
1369948468358373376,Hesitant
1207910371421491200,Other
1334819782726742016,Pro
1339099187552559104,Hesitant
1322134195062398976,Other
1293451952622383104,Pro
1319967748613656576,Pro
1306285103048323072,Other
1310216646590640128,Other
1366288138260402176,Other
1298911335275810816,Pro
1185117505649557504,Pro
1344231165444706304,Pro
1325801761504972800,Hesitant
1293147168186875904,Other
1352690172375265280,Pro
1201771167704596480,Pro
1370045518622175232,Pro
1211327079054266368,Other
1350031862849277952,Pro
1290890315377922048,Pro
1298046908339036160,Pro
1199803648206868480,Pro
1304773343611154432,Pro
1376809062285914112,Pro
1186266356842414080,Pro
1293232965762396160,Pro
1343879913150021632,Other
1369926124311035904,Hesitant
1207333449897562112,Pro
1202899282350747648,Pro
1343556025115406336,Hesitant
1304764096739512320,Other
1198535753707507712,Pro
1184060674537906176,Pro
1376875045688070144,Other
1192359059145609216,Pro
1306292843212926976,Hesitant
1296761835744624640,Hesitant
1183991307863285760,Pro
1303024372458848256,Other
1192720971372912640,Pro
1186629461996953600,Other
1353046969153945600,Other
1190389860953137152,Other
1348889815668953088,Pro
1300773941984792576,Pro
1203038946638389248,Other
1347822786459394048,Pro
1184140200479465472,Pro
1289674806280019968,Pro
1192495767396790272,Other
1194953302586413056,Pro
1304157335506554880,Other
1189611602913431552,Other
1340917897951100928,Pro
1209814056095375360,Other
1360895315054915584,Other
1343150918343286784,Pro
1304772094060892160,Pro
1343298922899509248,Other
1188903867309809664,Pro
1329311475186495488,Other
1167033643501596672,Pro
1310170635440619520,Pro
1306221994615152640,Pro
1339589076471566336,Pro
1341310292110786560,Other
1372509665809010688,Other
1205586311769460736,Other
1280898852825038848,Pro
1183688957772685312,Other
1206981510697541632,Hesitant
1285285749269594112,Hesitant
1336698427179208704,Hesitant
1280091531450421248,Other
1334442416351408128,Pro
1316074358864056320,Pro
1293115114628030464,Pro
1294906743093448704,Pro
1341462201673134080,Hesitant
1280443205075505152,Hesitant
1282500060614467584,Pro
1196844531012001792,Other
1283060839508049920,Other
1201478458288852992,Pro
1289127484500434944,Pro
1374975665334849536,Pro
1302001894131466240,Other
1365361030780641280,Hesitant
1327732746924552192,Pro
1336205607498625024,Pro
1354047695262949376,Other
1319619476040654848,Other
1188749711412473856,Pro
1336938655785607168,Pro
1297443448757395456,Other
1343195869747798016,Other
1296031042453868544,Other
1306168316751474688,Other
1339993458807848960,Pro
1184376531688316928,Pro
1331490084017889280,Pro
1373199242307776512,Hesitant
1352183781306806272,Pro
1343217056863449088,Pro
1326279521914511360,Other
1305106210685935616,Pro
1338798259666636800,Pro
1328324442456461312,Hesitant
1320294607184343040,Pro
1285276799019212800,Pro
1372091378780536832,Other
1203058121322708992,Pro
1186688025079812096,Pro
1313403649859743744,Pro
1202669255566778368,Other
1333686038657708032,Pro
1301174622621233152,Pro
1299286568088350720,Other
1192751664178106368,Other
1324029304855056384,Other
1346589404257783808,Hesitant
1202671399426502656,Other
1192398096510136320,Pro
1283839446849396736,Hesitant
1375878169857814528,Other
1353829441621929984,Pro
1336266186288476160,Pro
1327619519129509888,Hesitant
1199260133223743488,Other
1354768657201721344,Hesitant
1186017493455736832,Pro
1320481275774439424,Other
1306870448806912000,Other
1199054538868703232,Other
1297664579032489984,Other
1190989521497853952,Pro
1180087243798728704,Other
1119175511958224896,Hesitant
1343922690395168768,Other
1292781007226249216,Other
1195425940400222208,Pro
1346925416314007552,Other
1354491839903051776,Other
1334101609983471616,Other
1306949175632965632,Other
1288055956652404736,Pro
1293255306575839232,Hesitant
1346474495758909440,Other
1189162293717884928,Other
1350720718963675136,Hesitant
1343050303235612672,Other
1290378713146761216,Other
1289136241796165632,Other
1372536017517969408,Other
1364532171088814080,Pro
1187389805610618880,Pro
1372626797590937600,Other
1335546444758003712,Other
1343995803485007872,Other
1367483083289735168,Other
1363042068248018944,Other
1343848705909264384,Pro
1178764885292994560,Pro
1280377751439114240,Hesitant
1298309622349082624,Other
1347109564408328192,Pro
1348256585865420800,Other
1329727178884476928,Hesitant
1344215962397118464,Pro
1190323817090035712,Other
1371883607975981056,Other
1320631989817540608,Pro
1340920470133235712,Pro
1369946512508194816,Other
1332954742058782720,Other
1201553338216656896,Other
1304785491250884608,Hesitant
1343278686091534336,Other
1280113071629926400,Other
1279756559107665920,Hesitant
1326172554957107200,Other
1360933501739159552,Pro
1333445405808467968,Hesitant
1352892206114353152,Hesitant
1197563140441022464,Other
1355564274383515648,Other
1317922490862260224,Hesitant
1343487367697600512,Pro
1186961456102854656,Other
1198568877308940288,Pro
1345808949300375552,Pro
1298214028565716992,Pro
1300440014116081664,Hesitant
1364527236678828032,Pro
1180128872597245952,Other
1281474255163723776,Other
1327588831659483136,Hesitant
1205246664233160704,Pro
1342556354347720704,Pro
1326868554101239808,Other
1117810701828009984,Pro
1338763007653011456,Other
1191465161900675072,Other
1363358389695348736,Other
1367577376813703168,Other
1201813985504485376,Other
1210881121359212544,Pro
1287804965889679360,Hesitant
1286189036948905984,Hesitant
1181516861063749632,Pro
1320670657563271168,Pro
1285093606383071232,Pro
1197183091242151936,Other
1195750660333080576,Other
1345483164467273728,Other
1340642615872643072,Hesitant
1334960611537674240,Hesitant
1204468043209949184,Other
1355147389175214080,Pro
1290036039189323776,Other
1349712512959201280,Other
1335840086102052864,Hesitant
1189166589331070976,Pro
1348578225929265152,Pro
1343792114971402240,Pro
1208689567102111744,Other
1344269998425067520,Other
1301841917756485632,Pro
1179804808485715968,Pro
1341079408375947264,Pro
1347517211057991680,Other
1181846699385524224,Pro
1331140234776600576,Pro
1334551436949155840,Other
1330968834396839936,Hesitant
1376862960778416128,Hesitant
1285687778114777088,Hesitant
1376098485380988928,Pro
1360203885332353024,Pro
1334834612615467008,Pro
1293137434633555968,Other
1346529740501430272,Other
1347875882401230848,Other
1288142195585961984,Pro
1354075390692777984,Hesitant
1343886752147247104,Other
1346937547109277696,Pro
1282046440714522624,Other
1195014122410270720,Other
1200038307457064960,Pro
1192887927187136512,Pro
1283341076263206912,Other
1300417771482886144,Other
1360156797412265984,Other
1341087656051130368,Pro
1350909704151642112,Other
1289662157228056576,Other
1280360611856166912,Pro
1198963370373853184,Other
1366004464902103040,Other
1335229910043004928,Other
1336247934254526464,Other
1204109436782026752,Pro
1296453831656640512,Pro
1360315430162870272,Pro
1318982597540794368,Hesitant
1343710611679698944,Other
1284340540037894144,Pro
1204803208322961408,Other
1367807105235881984,Other
1300419849856913408,Hesitant
1294602690685743104,Other
1329415264610504704,Other
1287992902849892352,Pro
1345307987888533504,Pro
1343144980106375168,Other
1371013595291656192,Pro
1314113462654636032,Other
1308120537437278208,Other
1375320472888430592,Hesitant
1332622024120946688,Other
1367031811986006016,Other
1342863299591942144,Pro
1280103172850270208,Pro
1309461754750078976,Pro
1339875811218890752,Hesitant
1353131729825968128,Other
1189149693533720576,Pro
1188886051928051712,Pro
1354212089108307968,Other
1336263946202980352,Pro
1191658543952400384,Pro
1372124593230647296,Other
1179811681364512768,Pro
1342879635776933888,Hesitant
1373908351504035840,Pro
1347198073714270208,Other
1343567755421872128,Other
1201077259152445440,Pro
1298010989372342272,Pro
1334432108350148608,Hesitant
1360161306200915968,Pro
1354056293468823552,Other
1282345408879108096,Other
1208643326624305152,Other
1362490286904082432,Pro
1289481275905056768,Other
1347414551621488640,Pro
1340970865735987200,Pro
1347469054387187712,Pro
1339656434892627968,Pro
1307970656831770624,Other
1202596389294882816,Other
1373206490954207232,Other
1187714338968215552,Pro
1338416876834201600,Other
1298586753008312320,Pro
1190220630458810368,Pro
1362827229089198080,Other
1354901184193179648,Other
1346451868294250496,Other
1202660437738823680,Pro
1370139645519003648,Pro
1338813578321817600,Other
1298417287888867328,Other
1359960867325038592,Other
1335599606336512000,Other
1352557965363073024,Other
1285207186591887360,Pro
1308732956299661312,Other
1341413535058964480,Pro
1191112824531161088,Pro
1346710422880137216,Pro
1290617127238500352,Other
1342793567740289024,Other
1345486388368728064,Other
1302198510587121664,Pro
1189204694129926144,Other
1296470432007290880,Pro
1287705513787043840,Other
1369391442871914496,Other
1194711354705432576,Other
1376515173050122240,Pro
1325844991181197312,Pro
1374366079477280768,Other
1343951749997072384,Other
1331195940770811904,Pro
1343206949991673856,Hesitant
1179054613359681536,Pro
1347876585513373696,Pro
1190202861042503680,Pro
1329885884666228736,Other
1194996863512064000,Pro
1190894976798019584,Hesitant
1343124518781513728,Hesitant
1194955011823931392,Pro
1303607886875107328,Other
1293514886463586304,Other
1356264027094200320,Pro
1180071248338063360,Other
1325771815235497984,Pro
1203696488888623104,Hesitant
1339519885446148096,Other
1356665286804594688,Pro
1179397903212843008,Pro
1293256453529260032,Other
1190262525872549888,Pro
1188342248485904384,Pro
1356837119289946112,Other
1296101908982235136,Other
1183986211649662976,Other
1190389608728682496,Hesitant
1327950121447927808,Other
1280398141423063040,Other
1363596333102333952,Pro
1201381538316857344,Pro
1300314784441806848,Other
1189128141748334592,Pro
1282607992878358528,Other
1296745660201472000,Hesitant
1338955826296475648,Hesitant
1374374202388586496,Other
1296036096418045952,Other
1337108068694327296,Pro
1326984988177346560,Other
1293148286841507840,Pro
1298681897367764992,Other
1340990794212270080,Pro
1180579553518817280,Other
1365258034184916992,Other
1343147550283608064,Pro
1329117531743920128,Other
1286948799420805120,Other
1336788659790639104,Pro
1201812262803124224,Other
1310691745198493696,Hesitant
1302547032494739456,Other
1345407318595350528,Pro
1344281580118925312,Hesitant
1344961986648535040,Pro
1365342360234778624,Pro
1306262736666587136,Pro
1367853869800292352,Hesitant
1179416518167273472,Pro
1329047563568295936,Pro
1287633447859769344,Other
1202504350456844288,Other
1364174933199376384,Pro
1311222532587106304,Other
1347636384903950336,Pro
1346104273885659136,Other
1361360642825936896,Pro
1193886248907288576,Pro
1281519772816019456,Hesitant
1308338163497271296,Pro
1351886782246359040,Pro
1343141127277473792,Pro
1355750014572777472,Pro
1326810977959088128,Pro
1288766333224714240,Pro
1364466277880918016,Other
1369415326912380928,Other
1298304539746095104,Pro
1343965003213402112,Pro
1298259975026774016,Other
1295992383583277056,Other
1342796707667587072,Other
1195416612913975296,Pro
1190012558180270080,Hesitant
1363762977426575360,Pro
1314542744430403584,Other
1343998931999617024,Pro
1367007935847628800,Pro
1290900162274099200,Other
1371359384647868416,Other
1285219786054606848,Pro
1210177949552525312,Other
1200476890823307264,Pro
1184050291018207232,Other
1375429333007925248,Pro
1303560138083700736,Other
1198528179478155264,Pro
1344409383413968896,Pro
1295398934609825792,Pro
1343167416956809216,Pro
1373129944709132288,Pro
1366375512625545216,Other
1298335314688323584,Other
1194142619317817344,Pro
1335177357905244160,Pro
1374975586096058368,Pro
1354905610282786816,Pro
1336245172221472768,Other
1202287309468639232,Pro
1188394908752564224,Pro
1318197939802656768,Other
1199217790487605248,Pro
1376610698298544128,Pro
1197077007273734144,Other
1184197683826835456,Other
1354720133734948864,Other
1200036280769433600,Pro
1344208542010642432,Other
1295063686302904320,Other
1190650670447308800,Other
1200084469513883648,Pro
1373991485717282816,Other
1369603341681102848,Hesitant
1194960555632713728,Hesitant
1300525691046375424,Pro
1353458869197004800,Hesitant
1180139232125444096,Pro
1192855531142168576,Other
1365740376259260416,Other
1338220642928373760,Hesitant
1285253098034941952,Pro
1195014098012004352,Pro
1299317492188413952,Hesitant
1364602266616016896,Pro
1360175315172081664,Other
1329859608970731520,Pro
1369196259668529152,Pro
1287778470131572736,Other
1365952848782118912,Other
1375054138740989952,Pro
1343105704392077312,Pro
1346943613725519872,Other
1369973379663597568,Other
1339506413496889344,Other
1367768562887188480,Other
1291750060015980544,Other
1349716922196234240,Other
1376339187679571968,Other
1294542663841087488,Other
1187749908759109632,Other
1303309482873757696,Other
1375707947691556864,Other
1185221383023935488,Pro
1327203723995656192,Pro
1278060653035638784,Other
1357709150680190976,Other
1336057487053758464,Pro
1342564005026680832,Pro
1189149885532168192,Pro
1298493947841519616,Other
1293480494709997568,Other
1309954112814043136,Hesitant
1349295295826423808,Hesitant
1339473438721908736,Other
1284806175859630080,Other
1305122953122676736,Pro
1308350584542695424,Pro
1304931035935846400,Other
1301481611972796416,Pro
1190928485075898368,Other
1325871637951078400,Other
1370444079587266560,Pro
1354404927133646848,Pro
1344585034955706368,Pro
1298492069271535616,Pro
1325771562163777536,Other
1185183882989178880,Pro
1191790840181600256,Other
1341047519216865280,Other
1351175910666489856,Pro
1326260074340376576,Pro
1197536499434184704,Pro
1290554212313702400,Pro
1339904325368369152,Pro
1194321852539252736,Pro
1329044798045622272,Pro
1293449727778926592,Hesitant
1311573639142268928,Other
1182760964120350720,Pro
1364884751404982272,Other
1349270571205484544,Pro
1204069050437062656,Pro
1341321633852698624,Other
1181126574474698752,Pro
1346839925199613952,Pro
1311017493419393024,Other
1351582384416841728,Hesitant
1370320290799046656,Pro
1327522584108396544,Other
1295732419891535872,Other
1370698214287028224,Other
1334776291191640064,Other
1343101333738553344,Pro
1180039694219927552,Other
1206627029715750912,Other
1342908639871442944,Other
1298259977686065152,Pro
1342902040507375616,Other
1352607212263366656,Other
1360713436179673088,Other
1202555423988932608,Other
1338917794637819904,Pro
1197866215471009792,Hesitant
1346748039650795520,Pro
1371169946219245568,Pro
1188019371609853952,Pro
1290634587106934784,Hesitant
1290533622223646720,Hesitant
1207659435327447040,Pro
1374253215403933696,Other
1293499170771415040,Other
1371798702403244032,Hesitant
1375439972094869504,Other
1347991234187550720,Other
1360628558247395328,Pro
1375498335788883968,Pro
1326101178854203392,Other
1317197850456035328,Other
1345290149207429120,Pro
1346449493634539520,Hesitant
1350016704315871232,Other
1298264387086462976,Other
1295611272168386560,Pro
1284756636721192960,Other
1285332256949784576,Other
1351499132763074560,Hesitant
1295960125799358464,Hesitant
1344239069102895104,Hesitant
1299340237332770816,Other
1343896000805523456,Pro
1290637082482946048,Other
1183695457081540608,Other
1336436795425349632,Pro
1304131287532408832,Other
1301774158708310016,Other
1292865180108386304,Pro
1321174361617932288,Other
1372582977994158080,Other
1344423326140293120,Pro
1291333393851064320,Other
1342149314873860096,Other
1346010354455896064,Hesitant
1342412188066213888,Hesitant
1343188770699542528,Pro
1181268312338112512,Pro
1180468681274314752,Pro
1366074460214874112,Hesitant
1365605335352885248,Other
1186219255035027456,Other
1337468130004758528,Other
1302901053604626432,Pro
1371808426142142464,Other
1343907167104094208,Hesitant
1201612203734061056,Pro
1343162234034388992,Pro
1205045935308517376,Pro
1355843481768484864,Pro
1359052999784624128,Other
1366376392187924480,Other
1289119881384857600,Hesitant
1373613419400679424,Other
1348254635673464832,Pro
1181199058943315968,Pro
1374997306332827648,Pro
1192341373510393856,Other
1356549494863757312,Pro
1278607117050621952,Pro
1305884591937421312,Other
1355469593721110528,Other
1339947778609393664,Pro
1354869381940060160,Other
1190658192726020096,Other
1343096778665590784,Other
1347412970662473728,Pro
1339954427973779456,Pro
1210527304910327808,Other
1189552905877184512,Pro
1186118959130697728,Pro
1299273207921496064,Other
1289148257856356352,Other
1293109508550557696,Other
1297997279090167808,Pro
1327999125741334528,Other
1336024497682608128,Pro
1207197720294940672,Pro
1285092986032971776,Pro
1179318611862798336,Pro
1191610821895430144,Other
1342790914532646912,Pro
1297109618888511488,Pro
1189165526704103424,Hesitant
1342830740992569344,Other
1281002348370747392,Other
1325770116324225024,Other
1180093818982600704,Pro
1293085080710189056,Other
1355208083186847744,Pro
1280761578976149504,Pro
1293228495993221120,Other
1346216558067068928,Pro
1208116396955242496,Other
